"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","Manitoba","Female",2023,"[45,50[",42400,42400,0,0
"CANSIM","Manitoba","Female",2023,"[50,55[",40900,40900,0,0
"CANSIM","Manitoba","Female",2023,"[55,60[",41800,41800,0,0
"CANSIM","Manitoba","Female",2023,"[60,65[",43700,43700,0,0
"CANSIM","Manitoba","Female",2023,"[65,70[",38800,38800,0,0
"CANSIM","Manitoba","Female",2023,"[70,75[",31900,31900,0,0
"CANSIM","Manitoba","Female",2023,"[75,80[",24200,24200,0,0
"CANSIM","Manitoba","Female",2023,"[80,85[",15800,15800,0,0
"CANSIM","Manitoba","Female",2023,"[85,90[",10300,10300,0,0
"CANSIM","Manitoba","Female",2023,"[90,95[",5900,5900,0,0
"CANSIM","Manitoba","Female",2023,"[95,100[",2200,2200,0,0
"CANSIM","Manitoba","Female",2023,"[100,max[",500,500,0,0
"CANSIM","Saskatchewan","All",2023,"All",1256300,925900,2,-26.2994507681286
"CANSIM","Saskatchewan","All",2023,"[20,25[",73600,73500,1,-0.135869565217391
"CANSIM","Saskatchewan","All",2023,"[25,30[",79400,79400,1,0
"CANSIM","Saskatchewan","All",2023,"[30,35[",91200,91200,1,0
"CANSIM","Saskatchewan","All",2023,"[35,40[",93700,93700,1,0
"CANSIM","Saskatchewan","All",2023,"[40,45[",87000,87000,1,0
"CANSIM","Saskatchewan","All",2023,"[45,50[",75100,75100,1,0
"CANSIM","Saskatchewan","All",2023,"[50,55[",68200,68200,1,0
"CANSIM","Saskatchewan","All",2023,"[55,60[",69900,69900,1,0
"CANSIM","Saskatchewan","All",2023,"[60,65[",76800,76800,1,0
"CANSIM","Saskatchewan","All",2023,"[65,70[",69600,69500,1,-0.14367816091954
"CANSIM","Saskatchewan","All",2023,"[70,75[",52300,52300,1,0
"CANSIM","Saskatchewan","All",2023,"[75,80[",37600,37500,1,-0.265957446808511
"CANSIM","Saskatchewan","All",2023,"[80,85[",24700,24700,1,0
"CANSIM","Saskatchewan","All",2023,"[85,90[",15700,15600,1,-0.636942675159236
"CANSIM","Saskatchewan","All",2023,"[90,95[",8200,8200,1,0
"CANSIM","Saskatchewan","All",2023,"[95,100[",2800,2800,1,0
"CANSIM","Saskatchewan","All",2023,"[100,max[",500,500,1,0
"CANSIM","Saskatchewan","Male",2023,"All",632600,464100,1,-26.6361049636421
"CANSIM","Saskatchewan","Male",2023,"[20,25[",38200,38200,0,0
"CANSIM","Saskatchewan","Male",2023,"[25,30[",41100,41100,0,0
"CANSIM","Saskatchewan","Male",2023,"[30,35[",46400,46400,0,0
"CANSIM","Saskatchewan","Male",2023,"[35,40[",47500,47500,0,0
"CANSIM","Saskatchewan","Male",2023,"[40,45[",44400,44400,0,0
"CANSIM","Saskatchewan","Male",2023,"[45,50[",38400,38400,0,0
"CANSIM","Saskatchewan","Male",2023,"[50,55[",34600,34600,0,0
"CANSIM","Saskatchewan","Male",2023,"[55,60[",35400,35400,0,0
"CANSIM","Saskatchewan","Male",2023,"[60,65[",38800,38800,0,0
"CANSIM","Saskatchewan","Male",2023,"[65,70[",34800,34800,0,0
"CANSIM","Saskatchewan","Male",2023,"[70,75[",25800,25800,0,0
"CANSIM","Saskatchewan","Male",2023,"[75,80[",17800,17800,0,0
"CANSIM","Saskatchewan","Male",2023,"[80,85[",11000,11000,0,0
"CANSIM","Saskatchewan","Male",2023,"[85,90[",6200,6200,0,0
"CANSIM","Saskatchewan","Male",2023,"[90,95[",2800,2800,0,0
"CANSIM","Saskatchewan","Male",2023,"[95,100[",800,800,0,0
"CANSIM","Saskatchewan","Male",2023,"[100,max[",100,100,0,0
"CANSIM","Saskatchewan","Female",2023,"All",623800,461800,1,-25.9698621352998
"CANSIM","Saskatchewan","Female",2023,"[20,25[",35300,35300,0,0
"CANSIM","Saskatchewan","Female",2023,"[25,30[",38300,38300,0,0
"CANSIM","Saskatchewan","Female",2023,"[30,35[",44800,44800,0,0
"CANSIM","Saskatchewan","Female",2023,"[35,40[",46200,46200,0,0
"CANSIM","Saskatchewan","Female",2023,"[40,45[",42600,42600,0,0
"CANSIM","Saskatchewan","Female",2023,"[45,50[",36700,36700,0,0
"CANSIM","Saskatchewan","Female",2023,"[50,55[",33600,33600,0,0
"CANSIM","Saskatchewan","Female",2023,"[55,60[",34500,34500,0,0
"CANSIM","Saskatchewan","Female",2023,"[60,65[",38000,38000,0,0
"CANSIM","Saskatchewan","Female",2023,"[65,70[",34700,34700,0,0
"CANSIM","Saskatchewan","Female",2023,"[70,75[",26500,26500,0,0
"CANSIM","Saskatchewan","Female",2023,"[75,80[",19700,19700,0,0
"CANSIM","Saskatchewan","Female",2023,"[80,85[",13700,13700,0,0
"CANSIM","Saskatchewan","Female",2023,"[85,90[",9400,9400,0,0
"CANSIM","Saskatchewan","Female",2023,"[90,95[",5400,5400,0,0
"CANSIM","Saskatchewan","Female",2023,"[95,100[",2000,2000,0,0
"CANSIM","Saskatchewan","Female",2023,"[100,max[",400,400,0,0
"CANSIM","Alberta","All",2023,"All",4772300,3614300,2,-24.2650294407309
"CANSIM","Alberta","All",2023,"[20,25[",301400,301400,1,0
"CANSIM","Alberta","All",2023,"[25,30[",339600,339600,1,0
"CANSIM","Alberta","All",2023,"[30,35[",374600,374700,1,0.0266951414842499
"CANSIM","Alberta","All",2023,"[35,40[",390900,390900,1,0
"CANSIM","Alberta","All",2023,"[40,45[",361500,361500,1,0
"CANSIM","Alberta","All",2023,"[45,50[",310500,310500,1,0
"CANSIM","Alberta","All",2023,"[50,55[",283000,283000,1,0
"CANSIM","Alberta","All",2023,"[55,60[",270900,270900,1,0
"CANSIM","Alberta","All",2023,"[60,65[",278800,278800,1,0
"CANSIM","Alberta","All",2023,"[65,70[",241400,241400,1,0
"CANSIM","Alberta","All",2023,"[70,75[",177300,177300,1,0
"CANSIM","Alberta","All",2023,"[75,80[",126400,126400,1,0
"CANSIM","Alberta","All",2023,"[80,85[",78200,78100,1,-0.127877237851662
"CANSIM","Alberta","All",2023,"[85,90[",46900,47000,1,0.213219616204691
"CANSIM","Alberta","All",2023,"[90,95[",24300,24300,1,0
"CANSIM","Alberta","All",2023,"[95,100[",7200,7300,1,1.38888888888889
"CANSIM","Alberta","All",2023,"[100,max[",1200,1200,1,0
"CANSIM","Alberta","Male",2023,"All",2407700,1815100,1,-24.6127009178884
"CANSIM","Alberta","Male",2023,"[20,25[",156200,156200,0,0
"CANSIM","Alberta","Male",2023,"[25,30[",177800,177800,0,0
"CANSIM","Alberta","Male",2023,"[30,35[",193600,193600,0,0
"CANSIM","Alberta","Male",2023,"[35,40[",199800,199800,0,0
"CANSIM","Alberta","Male",2023,"[40,45[",182100,182100,0,0
"CANSIM","Alberta","Male",2023,"[45,50[",156600,156600,0,0
"CANSIM","Alberta","Male",2023,"[50,55[",144400,144400,0,0
"CANSIM","Alberta","Male",2023,"[55,60[",137400,137400,0,0
"CANSIM","Alberta","Male",2023,"[60,65[",139100,139100,0,0
"CANSIM","Alberta","Male",2023,"[65,70[",119300,119300,0,0
"CANSIM","Alberta","Male",2023,"[70,75[",85400,85400,0,0
"CANSIM","Alberta","Male",2023,"[75,80[",59000,59000,0,0
"CANSIM","Alberta","Male",2023,"[80,85[",34600,34600,0,0
"CANSIM","Alberta","Male",2023,"[85,90[",19200,19200,0,0
"CANSIM","Alberta","Male",2023,"[90,95[",8500,8500,0,0
"CANSIM","Alberta","Male",2023,"[95,100[",1900,1900,0,0
"CANSIM","Alberta","Male",2023,"[100,max[",200,200,0,0
"CANSIM","Alberta","Female",2023,"All",2364600,1799200,1,-23.9110208914827
"CANSIM","Alberta","Female",2023,"[20,25[",145200,145200,0,0
"CANSIM","Alberta","Female",2023,"[25,30[",161800,161800,0,0
"CANSIM","Alberta","Female",2023,"[30,35[",181100,181100,0,0
"CANSIM","Alberta","Female",2023,"[35,40[",191100,191100,0,0
"CANSIM","Alberta","Female",2023,"[40,45[",179400,179400,0,0
"CANSIM","Alberta","Female",2023,"[45,50[",153900,153900,0,0
"CANSIM","Alberta","Female",2023,"[50,55[",138600,138600,0,0
"CANSIM","Alberta","Female",2023,"[55,60[",133500,133500,0,0
"CANSIM","Alberta","Female",2023,"[60,65[",139700,139700,0,0
"CANSIM","Alberta","Female",2023,"[65,70[",122100,122100,0,0
"CANSIM","Alberta","Female",2023,"[70,75[",91900,91900,0,0
"CANSIM","Alberta","Female",2023,"[75,80[",67400,67400,0,0
"CANSIM","Alberta","Female",2023,"[80,85[",43500,43500,0,0
"CANSIM","Alberta","Female",2023,"[85,90[",27800,27800,0,0
"CANSIM","Alberta","Female",2023,"[90,95[",15800,15800,0,0
"CANSIM","Alberta","Female",2023,"[95,100[",5400,5400,0,0
"CANSIM","Alberta","Female",2023,"[100,max[",1000,1000,0,0
"CANSIM","British Columbia","All",2023,"All",5295500,4266300,2,-19.4353696534794
"CANSIM","British Columbia","All",2023,"[20,25[",333800,333800,1,0
"CANSIM","British Columbia","All",2023,"[25,30[",343400,343500,1,0.029120559114735
"CANSIM","British Columbia","All",2023,"[30,35[",365400,365400,1,0
"CANSIM","British Columbia","All",2023,"[35,40[",372200,372300,1,0.0268672756582483
"CANSIM","British Columbia","All",2023,"[40,45[",353700,353700,1,0
"CANSIM","British Columbia","All",2023,"[45,50[",323100,323100,1,0
"CANSIM","British Columbia","All",2023,"[50,55[",340600,340600,1,0
"CANSIM","British Columbia","All",2023,"[55,60[",355100,355100,1,0
"CANSIM","British Columbia","All",2023,"[60,65[",375400,375400,1,0
"CANSIM","British Columbia","All",2023,"[65,70[",342900,342800,1,-0.0291630212890055
"CANSIM","British Columbia","All",2023,"[70,75[",285600,285700,1,0.0350140056022409
"CANSIM","British Columbia","All",2023,"[75,80[",213400,213400,1,0
"CANSIM","British Columbia","All",2023,"[80,85[",132200,132200,1,0
"CANSIM","British Columbia","All",2023,"[85,90[",77900,77900,1,0
"CANSIM","British Columbia","All",2023,"[90,95[",38100,38100,1,0
"CANSIM","British Columbia","All",2023,"[95,100[",11300,11300,1,0
"CANSIM","British Columbia","All",2023,"[100,max[",2000,2000,1,0
"CANSIM","British Columbia","Male",2023,"All",2614400,2087300,1,-20.1614137086903
"CANSIM","British Columbia","Male",2023,"[20,25[",171800,171800,0,0
"CANSIM","British Columbia","Male",2023,"[25,30[",177100,177100,0,0
"CANSIM","British Columbia","Male",2023,"[30,35[",185700,185700,0,0
"CANSIM","British Columbia","Male",2023,"[35,40[",187300,187300,0,0
"CANSIM","British Columbia","Male",2023,"[40,45[",174900,174900,0,0
"CANSIM","British Columbia","Male",2023,"[45,50[",157800,157800,0,0
"CANSIM","British Columbia","Male",2023,"[50,55[",164900,164900,0,0
"CANSIM","British Columbia","Male",2023,"[55,60[",171700,171700,0,0
"CANSIM","British Columbia","Male",2023,"[60,65[",181700,181700,0,0
"CANSIM","British Columbia","Male",2023,"[65,70[",164800,164800,0,0
"CANSIM","British Columbia","Male",2023,"[70,75[",136900,136900,0,0
"CANSIM","British Columbia","Male",2023,"[75,80[",101300,101300,0,0
"CANSIM","British Columbia","Male",2023,"[80,85[",60800,60800,0,0
"CANSIM","British Columbia","Male",2023,"[85,90[",33200,33200,0,0
"CANSIM","British Columbia","Male",2023,"[90,95[",14000,14000,0,0
"CANSIM","British Columbia","Male",2023,"[95,100[",3000,3000,0,0
"CANSIM","British Columbia","Male",2023,"[100,max[",400,400,0,0
"CANSIM","British Columbia","Female",2023,"All",2681000,2179000,1,-18.7243565833644
"CANSIM","British Columbia","Female",2023,"[20,25[",162000,162000,0,0
"CANSIM","British Columbia","Female",2023,"[25,30[",166400,166400,0,0
"CANSIM","British Columbia","Female",2023,"[30,35[",179700,179700,0,0
"CANSIM","British Columbia","Female",2023,"[35,40[",185000,185000,0,0
"CANSIM","British Columbia","Female",2023,"[40,45[",178800,178800,0,0
"CANSIM","British Columbia","Female",2023,"[45,50[",165300,165300,0,0
"CANSIM","British Columbia","Female",2023,"[50,55[",175700,175700,0,0
"CANSIM","British Columbia","Female",2023,"[55,60[",183400,183400,0,0
"CANSIM","British Columbia","Female",2023,"[60,65[",193700,193700,0,0
"CANSIM","British Columbia","Female",2023,"[65,70[",178000,178000,0,0
"CANSIM","British Columbia","Female",2023,"[70,75[",148800,148800,0,0
"CANSIM","British Columbia","Female",2023,"[75,80[",112100,112100,0,0
"CANSIM","British Columbia","Female",2023,"[80,85[",71400,71400,0,0
"CANSIM","British Columbia","Female",2023,"[85,90[",44700,44700,0,0
"CANSIM","British Columbia","Female",2023,"[90,95[",24100,24100,0,0
"CANSIM","British Columbia","Female",2023,"[95,100[",8300,8300,0,0
"CANSIM","British Columbia","Female",2023,"[100,max[",1600,1600,0,0
"CANSIM","All","All",2024,"All",39509000,30939600,3,-21.6897415778683
"CANSIM","All","All",2024,"[20,25[",2435900,2427600,2,-0.340736483435281
"CANSIM","All","All",2024,"[25,30[",2577700,2568700,2,-0.349148465686465
"CANSIM","All","All",2024,"[30,35[",2730300,2720000,2,-0.377247921473831
"CANSIM","All","All",2024,"[35,40[",2719000,2709000,2,-0.367782272894446
"CANSIM","All","All",2024,"[40,45[",2656000,2646700,2,-0.350150602409639
"CANSIM","All","All",2024,"[45,50[",2465100,2457100,2,-0.324530445012373
"CANSIM","All","All",2024,"[50,55[",2401800,2394500,2,-0.303938712632193
"CANSIM","All","All",2024,"[55,60[",2482000,2474600,2,-0.298146655922643
"CANSIM","All","All",2024,"[60,65[",2701500,2693900,2,-0.281325189709421
"CANSIM","All","All",2024,"[65,70[",2435800,2429700,2,-0.250431069874374
"CANSIM","All","All",2024,"[70,75[",1982100,1977900,2,-0.211896473437264
"CANSIM","All","All",2024,"[75,80[",1541900,1539400,2,-0.162137622413905
"CANSIM","All","All",2024,"[80,85[",968500,967400,2,-0.113577697470315
"CANSIM","All","All",2024,"[85,90[",562500,561900,2,-0.106666666666667
"CANSIM","All","All",2024,"[90,95[",275000,275000,2,0
"CANSIM","All","All",2024,"[95,100[",82000,82200,2,0.24390243902439
"CANSIM","All","All",2024,"[100,max[",13800,14000,2,1.44927536231884
"CANSIM","All","Male",2024,"All",19609100,15224800,2,-22.3584968203538
"CANSIM","All","Male",2024,"[20,25[",1256000,1251700,1,-0.342356687898089
"CANSIM","All","Male",2024,"[25,30[",1324300,1319700,1,-0.347353318734426
"CANSIM","All","Male",2024,"[30,35[",1389900,1384700,1,-0.374127635081661
"CANSIM","All","Male",2024,"[35,40[",1370600,1365500,1,-0.372099810302057
"CANSIM","All","Male",2024,"[40,45[",1321700,1317200,1,-0.340470606037679
"CANSIM","All","Male",2024,"[45,50[",1217000,1213100,1,-0.320460147904684
"CANSIM","All","Male",2024,"[50,55[",1189000,1185300,1,-0.311185870479394
"CANSIM","All","Male",2024,"[55,60[",1228300,1224500,1,-0.309370674916551
"CANSIM","All","Male",2024,"[60,65[",1332300,1328200,1,-0.307738497335435
"CANSIM","All","Male",2024,"[65,70[",1185200,1181800,1,-0.286871414107324
"CANSIM","All","Male",2024,"[70,75[",946000,943800,1,-0.232558139534884
"CANSIM","All","Male",2024,"[75,80[",720800,719600,1,-0.166481687014428
"CANSIM","All","Male",2024,"[80,85[",434200,433500,1,-0.161216029479503
"CANSIM","All","Male",2024,"[85,90[",232300,232000,1,-0.12914334911752
"CANSIM","All","Male",2024,"[90,95[",98600,98600,1,0
"CANSIM","All","Male",2024,"[95,100[",22700,22900,1,0.881057268722467
"CANSIM","All","Male",2024,"[100,max[",2600,2700,1,3.84615384615385
"CANSIM","All","Female",2024,"All",19899800,15714800,2,-21.0303621141921
"CANSIM","All","Female",2024,"[20,25[",1179900,1175900,1,-0.339011780659378
"CANSIM","All","Female",2024,"[25,30[",1253400,1249000,1,-0.351045157172491
"CANSIM","All","Female",2024,"[30,35[",1340300,1335300,1,-0.373050809520257
"CANSIM","All","Female",2024,"[35,40[",1348400,1343500,1,-0.36339365173539
"CANSIM","All","Female",2024,"[40,45[",1334300,1329500,1,-0.359739189087911
"CANSIM","All","Female",2024,"[45,50[",1248100,1244000,1,-0.328499318964827
"CANSIM","All","Female",2024,"[50,55[",1212900,1209200,1,-0.305054002803199
"CANSIM","All","Female",2024,"[55,60[",1253700,1250100,1,-0.287150035893754
"CANSIM","All","Female",2024,"[60,65[",1369200,1365700,1,-0.255623721881391
"CANSIM","All","Female",2024,"[65,70[",1250700,1247900,1,-0.223874630207084
"CANSIM","All","Female",2024,"[70,75[",1036100,1034100,1,-0.193031560660157
"CANSIM","All","Female",2024,"[75,80[",821100,819800,1,-0.158324199244915
"CANSIM","All","Female",2024,"[80,85[",534300,533900,1,-0.0748643084409508
"CANSIM","All","Female",2024,"[85,90[",330200,329900,1,-0.0908540278619019
"CANSIM","All","Female",2024,"[90,95[",176400,176400,1,0
"CANSIM","All","Female",2024,"[95,100[",59400,59300,1,-0.168350168350168
"CANSIM","All","Female",2024,"[100,max[",11200,11300,1,0.892857142857143
"CANSIM","Newfoundland","All",2024,"All",516000,421300,2,-18.3527131782946
"CANSIM","Newfoundland","All",2024,"[20,25[",24700,24700,1,0
"CANSIM","Newfoundland","All",2024,"[25,30[",25100,25200,1,0.398406374501992
"CANSIM","Newfoundland","All",2024,"[30,35[",29500,29500,1,0
"CANSIM","Newfoundland","All",2024,"[35,40[",29900,29900,1,0
"CANSIM","Newfoundland","All",2024,"[40,45[",31000,31000,1,0
"CANSIM","Newfoundland","All",2024,"[45,50[",32100,32100,1,0
"CANSIM","Newfoundland","All",2024,"[50,55[",36000,36000,1,0
"CANSIM","Newfoundland","All",2024,"[55,60[",40100,40200,1,0.249376558603491
"CANSIM","Newfoundland","All",2024,"[60,65[",42600,42600,1,0
"CANSIM","Newfoundland","All",2024,"[65,70[",40400,40400,1,0
"CANSIM","Newfoundland","All",2024,"[70,75[",35800,35700,1,-0.279329608938547
"CANSIM","Newfoundland","All",2024,"[75,80[",27100,27100,1,0
"CANSIM","Newfoundland","All",2024,"[80,85[",15100,15100,1,0
"CANSIM","Newfoundland","All",2024,"[85,90[",7900,7900,1,0
"CANSIM","Newfoundland","All",2024,"[90,95[",3100,3100,1,0
"CANSIM","Newfoundland","All",2024,"[95,100[",700,700,1,0
"CANSIM","Newfoundland","All",2024,"[100,max[",100,100,1,0
"CANSIM","Newfoundland","Male",2024,"All",253400,204700,1,-19.2186266771902
"CANSIM","Newfoundland","Male",2024,"[20,25[",12600,12600,0,0
"CANSIM","Newfoundland","Male",2024,"[25,30[",12800,12800,0,0
"CANSIM","Newfoundland","Male",2024,"[30,35[",14900,14900,0,0
"CANSIM","Newfoundland","Male",2024,"[35,40[",14600,14600,0,0
"CANSIM","Newfoundland","Male",2024,"[40,45[",14900,14900,0,0
"CANSIM","Newfoundland","Male",2024,"[45,50[",15600,15600,0,0
"CANSIM","Newfoundland","Male",2024,"[50,55[",17600,17600,0,0
"CANSIM","Newfoundland","Male",2024,"[55,60[",19500,19500,0,0
"CANSIM","Newfoundland","Male",2024,"[60,65[",20900,20900,0,0
"CANSIM","Newfoundland","Male",2024,"[65,70[",19500,19500,0,0
"CANSIM","Newfoundland","Male",2024,"[70,75[",17400,17400,0,0
"CANSIM","Newfoundland","Male",2024,"[75,80[",12900,12900,0,0
"CANSIM","Newfoundland","Male",2024,"[80,85[",6900,6900,0,0
"CANSIM","Newfoundland","Male",2024,"[85,90[",3300,3300,0,0
"CANSIM","Newfoundland","Male",2024,"[90,95[",1100,1100,0,0
"CANSIM","Newfoundland","Male",2024,"[95,100[",200,200,0,0
"CANSIM","Newfoundland","Male",2024,"[100,max[",0,0,0,
"CANSIM","Newfoundland","Female",2024,"All",262600,216600,1,-17.5171363290175
"CANSIM","Newfoundland","Female",2024,"[20,25[",12100,12100,0,0
"CANSIM","Newfoundland","Female",2024,"[25,30[",12400,12400,0,0
"CANSIM","Newfoundland","Female",2024,"[30,35[",14600,14600,0,0
"CANSIM","Newfoundland","Female",2024,"[35,40[",15300,15300,0,0
"CANSIM","Newfoundland","Female",2024,"[40,45[",16100,16100,0,0
"CANSIM","Newfoundland","Female",2024,"[45,50[",16500,16500,0,0
"CANSIM","Newfoundland","Female",2024,"[50,55[",18400,18400,0,0
"CANSIM","Newfoundland","Female",2024,"[55,60[",20700,20700,0,0
"CANSIM","Newfoundland","Female",2024,"[60,65[",21700,21700,0,0
"CANSIM","Newfoundland","Female",2024,"[65,70[",20900,20900,0,0
"CANSIM","Newfoundland","Female",2024,"[70,75[",18300,18300,0,0
"CANSIM","Newfoundland","Female",2024,"[75,80[",14200,14200,0,0
"CANSIM","Newfoundland","Female",2024,"[80,85[",8200,8200,0,0
"CANSIM","Newfoundland","Female",2024,"[85,90[",4600,4600,0,0
"CANSIM","Newfoundland","Female",2024,"[90,95[",2000,2000,0,0
"CANSIM","Newfoundland","Female",2024,"[95,100[",500,500,0,0
"CANSIM","Newfoundland","Female",2024,"[100,max[",100,100,0,0
"CANSIM","P.E.I.","All",2024,"All",163900,128700,2,-21.4765100671141
"CANSIM","P.E.I.","All",2024,"[20,25[",9900,9900,1,0
"CANSIM","P.E.I.","All",2024,"[25,30[",8900,8900,1,0
"CANSIM","P.E.I.","All",2024,"[30,35[",9500,9400,1,-1.05263157894737
"CANSIM","P.E.I.","All",2024,"[35,40[",9500,9400,1,-1.05263157894737
"CANSIM","P.E.I.","All",2024,"[40,45[",10000,10000,1,0
"CANSIM","P.E.I.","All",2024,"[45,50[",10600,10600,1,0
"CANSIM","P.E.I.","All",2024,"[50,55[",10700,10600,1,-0.934579439252336
"CANSIM","P.E.I.","All",2024,"[55,60[",11000,11000,1,0
"CANSIM","P.E.I.","All",2024,"[60,65[",12100,12100,1,0
"CANSIM","P.E.I.","All",2024,"[65,70[",11100,11000,1,-0.900900900900901
"CANSIM","P.E.I.","All",2024,"[70,75[",9400,9400,1,0
"CANSIM","P.E.I.","All",2024,"[75,80[",7700,7700,1,0
"CANSIM","P.E.I.","All",2024,"[80,85[",4500,4500,1,0
"CANSIM","P.E.I.","All",2024,"[85,90[",2600,2500,1,-3.84615384615385
"CANSIM","P.E.I.","All",2024,"[90,95[",1200,1200,1,0
"CANSIM","P.E.I.","All",2024,"[95,100[",300,400,1,33.3333333333333
"CANSIM","P.E.I.","All",2024,"[100,max[",100,100,1,0
"CANSIM","P.E.I.","Male",2024,"All",80200,62100,1,-22.568578553616
"CANSIM","P.E.I.","Male",2024,"[20,25[",5000,5000,0,0
"CANSIM","P.E.I.","Male",2024,"[25,30[",4500,4500,0,0
"CANSIM","P.E.I.","Male",2024,"[30,35[",4700,4700,0,0
"CANSIM","P.E.I.","Male",2024,"[35,40[",4500,4500,0,0
"CANSIM","P.E.I.","Male",2024,"[40,45[",4800,4800,0,0
"CANSIM","P.E.I.","Male",2024,"[45,50[",5200,5200,0,0
"CANSIM","P.E.I.","Male",2024,"[50,55[",5300,5300,0,0
"CANSIM","P.E.I.","Male",2024,"[55,60[",5500,5500,0,0
"CANSIM","P.E.I.","Male",2024,"[60,65[",5800,5800,0,0
"CANSIM","P.E.I.","Male",2024,"[65,70[",5200,5200,0,0
"CANSIM","P.E.I.","Male",2024,"[70,75[",4500,4500,0,0
"CANSIM","P.E.I.","Male",2024,"[75,80[",3600,3600,0,0
"CANSIM","P.E.I.","Male",2024,"[80,85[",2000,2000,0,0
"CANSIM","P.E.I.","Male",2024,"[85,90[",1000,1000,0,0
"CANSIM","P.E.I.","Male",2024,"[90,95[",400,400,0,0
"CANSIM","P.E.I.","Male",2024,"[95,100[",100,100,0,0
"CANSIM","P.E.I.","Male",2024,"[100,max[",0,0,0,
"CANSIM","P.E.I.","Female",2024,"All",83700,66600,1,-20.4301075268817
"CANSIM","P.E.I.","Female",2024,"[20,25[",4900,4900,0,0
"CANSIM","P.E.I.","Female",2024,"[25,30[",4400,4400,0,0
"CANSIM","P.E.I.","Female",2024,"[30,35[",4700,4700,0,0
"CANSIM","P.E.I.","Female",2024,"[35,40[",4900,4900,0,0
"CANSIM","P.E.I.","Female",2024,"[40,45[",5200,5200,0,0
"CANSIM","P.E.I.","Female",2024,"[45,50[",5400,5400,0,0
"CANSIM","P.E.I.","Female",2024,"[50,55[",5300,5300,0,0
"CANSIM","P.E.I.","Female",2024,"[55,60[",5500,5500,0,0
"CANSIM","P.E.I.","Female",2024,"[60,65[",6300,6300,0,0
"CANSIM","P.E.I.","Female",2024,"[65,70[",5800,5800,0,0
"CANSIM","P.E.I.","Female",2024,"[70,75[",4900,4900,0,0
"CANSIM","P.E.I.","Female",2024,"[75,80[",4100,4100,0,0
"CANSIM","P.E.I.","Female",2024,"[80,85[",2500,2500,0,0
"CANSIM","P.E.I.","Female",2024,"[85,90[",1500,1500,0,0
"CANSIM","P.E.I.","Female",2024,"[90,95[",800,800,0,0
"CANSIM","P.E.I.","Female",2024,"[95,100[",300,300,0,0
"CANSIM","P.E.I.","Female",2024,"[100,max[",100,100,0,0
"CANSIM","Nova Scotia","All",2024,"All",972900,786600,2,-19.1489361702128
"CANSIM","Nova Scotia","All",2024,"[20,25[",55800,55800,1,0
"CANSIM","Nova Scotia","All",2024,"[25,30[",55500,55600,1,0.18018018018018
"CANSIM","Nova Scotia","All",2024,"[30,35[",59500,59500,1,0
"CANSIM","Nova Scotia","All",2024,"[35,40[",60600,60600,1,0
"CANSIM","Nova Scotia","All",2024,"[40,45[",58200,58200,1,0
"CANSIM","Nova Scotia","All",2024,"[45,50[",56700,56700,1,0
"CANSIM","Nova Scotia","All",2024,"[50,55[",61400,61400,1,0
"CANSIM","Nova Scotia","All",2024,"[55,60[",66700,66700,1,0
"CANSIM","Nova Scotia","All",2024,"[60,65[",77300,77300,1,0
"CANSIM","Nova Scotia","All",2024,"[65,70[",71700,71700,1,0
"CANSIM","Nova Scotia","All",2024,"[70,75[",60000,60100,1,0.166666666666667
"CANSIM","Nova Scotia","All",2024,"[75,80[",48100,48100,1,0
"CANSIM","Nova Scotia","All",2024,"[80,85[",28800,28900,1,0.347222222222222
"CANSIM","Nova Scotia","All",2024,"[85,90[",16200,16100,1,-0.617283950617284
"CANSIM","Nova Scotia","All",2024,"[90,95[",7300,7400,1,1.36986301369863
"CANSIM","Nova Scotia","All",2024,"[95,100[",2100,2100,1,0
"CANSIM","Nova Scotia","All",2024,"[100,max[",400,400,1,0
"CANSIM","Nova Scotia","Male",2024,"All",474100,378700,1,-20.122337059692
"CANSIM","Nova Scotia","Male",2024,"[20,25[",28300,28300,0,0
"CANSIM","Nova Scotia","Male",2024,"[25,30[",28000,28000,0,0
"CANSIM","Nova Scotia","Male",2024,"[30,35[",29200,29200,0,0
"CANSIM","Nova Scotia","Male",2024,"[35,40[",29900,29900,0,0
"CANSIM","Nova Scotia","Male",2024,"[40,45[",28000,28000,0,0
"CANSIM","Nova Scotia","Male",2024,"[45,50[",27200,27200,0,0
"CANSIM","Nova Scotia","Male",2024,"[50,55[",29400,29400,0,0
"CANSIM","Nova Scotia","Male",2024,"[55,60[",32600,32600,0,0
"CANSIM","Nova Scotia","Male",2024,"[60,65[",37900,37900,0,0
"CANSIM","Nova Scotia","Male",2024,"[65,70[",34500,34500,0,0
"CANSIM","Nova Scotia","Male",2024,"[70,75[",28300,28300,0,0
"CANSIM","Nova Scotia","Male",2024,"[75,80[",22400,22400,0,0
"CANSIM","Nova Scotia","Male",2024,"[80,85[",13000,13000,0,0
"CANSIM","Nova Scotia","Male",2024,"[85,90[",6700,6700,0,0
"CANSIM","Nova Scotia","Male",2024,"[90,95[",2600,2600,0,0
"CANSIM","Nova Scotia","Male",2024,"[95,100[",600,600,0,0
"CANSIM","Nova Scotia","Male",2024,"[100,max[",100,100,0,0
"CANSIM","Nova Scotia","Female",2024,"All",498800,407900,1,-18.2237369687249
"CANSIM","Nova Scotia","Female",2024,"[20,25[",27500,27500,0,0
