"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","Saskatchewan","Female","2013","[95,100[",1794,1794,0,0
"CANSIM","Saskatchewan","Female","2013","[100,max[",313,313,0,0
"CANSIM","Alberta","All","2013","All",3981011,3000285,2,-24.6350989736024
"CANSIM","Alberta","All","2013","[20,25[",287049,287049,1,0
"CANSIM","Alberta","All","2013","[25,30[",329995,329995,1,0
"CANSIM","Alberta","All","2013","[30,35[",329724,329724,1,0
"CANSIM","Alberta","All","2013","[35,40[",294812,294812,1,0
"CANSIM","Alberta","All","2013","[40,45[",279800,279800,1,0
"CANSIM","Alberta","All","2013","[45,50[",278312,278312,1,0
"CANSIM","Alberta","All","2013","[50,55[",295377,295377,1,0
"CANSIM","Alberta","All","2013","[55,60[",261924,261924,1,0
"CANSIM","Alberta","All","2013","[60,65[",197364,197364,1,0
"CANSIM","Alberta","All","2013","[65,70[",148773,148773,1,0
"CANSIM","Alberta","All","2013","[70,75[",102995,102995,1,0
"CANSIM","Alberta","All","2013","[75,80[",78048,78048,1,0
"CANSIM","Alberta","All","2013","[80,85[",59886,59886,1,0
"CANSIM","Alberta","All","2013","[85,90[",36077,36077,1,0
"CANSIM","Alberta","All","2013","[90,95[",15732,15732,1,0
"CANSIM","Alberta","All","2013","[95,100[",3880,3880,1,0
"CANSIM","Alberta","All","2013","[100,max[",537,537,1,0
"CANSIM","Alberta","Male","2013","All",2019495,1515549,1,-24.9540602972525
"CANSIM","Alberta","Male","2013","[20,25[",148402,148402,0,0
"CANSIM","Alberta","Male","2013","[25,30[",169401,169401,0,0
"CANSIM","Alberta","Male","2013","[30,35[",168008,168008,0,0
"CANSIM","Alberta","Male","2013","[35,40[",151404,151404,0,0
"CANSIM","Alberta","Male","2013","[40,45[",144558,144558,0,0
"CANSIM","Alberta","Male","2013","[45,50[",143629,143629,0,0
"CANSIM","Alberta","Male","2013","[50,55[",151526,151526,0,0
"CANSIM","Alberta","Male","2013","[55,60[",134773,134773,0,0
"CANSIM","Alberta","Male","2013","[60,65[",99648,99648,0,0
"CANSIM","Alberta","Male","2013","[65,70[",73396,73396,0,0
"CANSIM","Alberta","Male","2013","[70,75[",49370,49370,0,0
"CANSIM","Alberta","Male","2013","[75,80[",36034,36034,0,0
"CANSIM","Alberta","Male","2013","[80,85[",25970,25970,0,0
"CANSIM","Alberta","Male","2013","[85,90[",13686,13686,0,0
"CANSIM","Alberta","Male","2013","[90,95[",4808,4808,0,0
"CANSIM","Alberta","Male","2013","[95,100[",866,866,0,0
"CANSIM","Alberta","Male","2013","[100,max[",70,70,0,0
"CANSIM","Alberta","Female","2013","All",1961516,1484736,1,-24.3067097082053
"CANSIM","Alberta","Female","2013","[20,25[",138647,138647,0,0
"CANSIM","Alberta","Female","2013","[25,30[",160594,160594,0,0
"CANSIM","Alberta","Female","2013","[30,35[",161716,161716,0,0
"CANSIM","Alberta","Female","2013","[35,40[",143408,143408,0,0
"CANSIM","Alberta","Female","2013","[40,45[",135242,135242,0,0
"CANSIM","Alberta","Female","2013","[45,50[",134683,134683,0,0
"CANSIM","Alberta","Female","2013","[50,55[",143851,143851,0,0
"CANSIM","Alberta","Female","2013","[55,60[",127151,127151,0,0
"CANSIM","Alberta","Female","2013","[60,65[",97716,97716,0,0
"CANSIM","Alberta","Female","2013","[65,70[",75377,75377,0,0
"CANSIM","Alberta","Female","2013","[70,75[",53625,53625,0,0
"CANSIM","Alberta","Female","2013","[75,80[",42014,42014,0,0
"CANSIM","Alberta","Female","2013","[80,85[",33916,33916,0,0
"CANSIM","Alberta","Female","2013","[85,90[",22391,22391,0,0
"CANSIM","Alberta","Female","2013","[90,95[",10924,10924,0,0
"CANSIM","Alberta","Female","2013","[95,100[",3014,3014,0,0
"CANSIM","Alberta","Female","2013","[100,max[",467,467,0,0
"CANSIM","British Columbia","All","2013","All",4630077,3670898,2,-20.7162645459244
"CANSIM","British Columbia","All","2013","[20,25[",316300,316300,1,0
"CANSIM","British Columbia","All","2013","[25,30[",320798,320798,1,0
"CANSIM","British Columbia","All","2013","[30,35[",316226,316226,1,0
"CANSIM","British Columbia","All","2013","[35,40[",296358,296358,1,0
"CANSIM","British Columbia","All","2013","[40,45[",323899,323899,1,0
"CANSIM","British Columbia","All","2013","[45,50[",341506,341506,1,0
"CANSIM","British Columbia","All","2013","[50,55[",366757,366757,1,0
"CANSIM","British Columbia","All","2013","[55,60[",341622,341622,1,0
"CANSIM","British Columbia","All","2013","[60,65[",297998,297998,1,0
"CANSIM","British Columbia","All","2013","[65,70[",244432,244432,1,0
"CANSIM","British Columbia","All","2013","[70,75[",174579,174579,1,0
"CANSIM","British Columbia","All","2013","[75,80[",130655,130655,1,0
"CANSIM","British Columbia","All","2013","[80,85[",100048,100048,1,0
"CANSIM","British Columbia","All","2013","[85,90[",62252,62252,1,0
"CANSIM","British Columbia","All","2013","[90,95[",29321,29321,1,0
"CANSIM","British Columbia","All","2013","[95,100[",7017,7017,1,0
"CANSIM","British Columbia","All","2013","[100,max[",1130,1130,1,0
"CANSIM","British Columbia","Male","2013","All",2297991,1801618,1,-21.6003021769885
"CANSIM","British Columbia","Male","2013","[20,25[",163502,163502,0,0
"CANSIM","British Columbia","Male","2013","[25,30[",160928,160928,0,0
"CANSIM","British Columbia","Male","2013","[30,35[",157685,157685,0,0
"CANSIM","British Columbia","Male","2013","[35,40[",146100,146100,0,0
"CANSIM","British Columbia","Male","2013","[40,45[",158895,158895,0,0
"CANSIM","British Columbia","Male","2013","[45,50[",168273,168273,0,0
"CANSIM","British Columbia","Male","2013","[50,55[",181007,181007,0,0
"CANSIM","British Columbia","Male","2013","[55,60[",168496,168496,0,0
"CANSIM","British Columbia","Male","2013","[60,65[",147898,147898,0,0
"CANSIM","British Columbia","Male","2013","[65,70[",120636,120636,0,0
"CANSIM","British Columbia","Male","2013","[70,75[",85005,85005,0,0
"CANSIM","British Columbia","Male","2013","[75,80[",62173,62173,0,0
"CANSIM","British Columbia","Male","2013","[80,85[",45360,45360,0,0
"CANSIM","British Columbia","Male","2013","[85,90[",24301,24301,0,0
"CANSIM","British Columbia","Male","2013","[90,95[",9431,9431,0,0
"CANSIM","British Columbia","Male","2013","[95,100[",1724,1724,0,0
"CANSIM","British Columbia","Male","2013","[100,max[",204,204,0,0
"CANSIM","British Columbia","Female","2013","All",2332086,1869280,1,-19.8451515081348
"CANSIM","British Columbia","Female","2013","[20,25[",152798,152798,0,0
"CANSIM","British Columbia","Female","2013","[25,30[",159870,159870,0,0
"CANSIM","British Columbia","Female","2013","[30,35[",158541,158541,0,0
"CANSIM","British Columbia","Female","2013","[35,40[",150258,150258,0,0
"CANSIM","British Columbia","Female","2013","[40,45[",165004,165004,0,0
"CANSIM","British Columbia","Female","2013","[45,50[",173233,173233,0,0
"CANSIM","British Columbia","Female","2013","[50,55[",185750,185750,0,0
"CANSIM","British Columbia","Female","2013","[55,60[",173126,173126,0,0
"CANSIM","British Columbia","Female","2013","[60,65[",150100,150100,0,0
"CANSIM","British Columbia","Female","2013","[65,70[",123796,123796,0,0
"CANSIM","British Columbia","Female","2013","[70,75[",89574,89574,0,0
"CANSIM","British Columbia","Female","2013","[75,80[",68482,68482,0,0
"CANSIM","British Columbia","Female","2013","[80,85[",54688,54688,0,0
"CANSIM","British Columbia","Female","2013","[85,90[",37951,37951,0,0
"CANSIM","British Columbia","Female","2013","[90,95[",19890,19890,0,0
"CANSIM","British Columbia","Female","2013","[95,100[",5293,5293,0,0
"CANSIM","British Columbia","Female","2013","[100,max[",926,926,0,0
"CANSIM","All","All","2014","All",35437435,27484477,3,-22.4422506877261
"CANSIM","All","All","2014","[20,25[",2423034,2413756,2,-0.38290837024986
"CANSIM","All","All","2014","[25,30[",2413496,2403857,2,-0.399379157868917
"CANSIM","All","All","2014","[30,35[",2447837,2438348,2,-0.387648360573028
"CANSIM","All","All","2014","[35,40[",2349272,2340999,2,-0.352151645275643
"CANSIM","All","All","2014","[40,45[",2362412,2354336,2,-0.341854003450711
"CANSIM","All","All","2014","[45,50[",2503611,2495433,2,-0.326648189355295
"CANSIM","All","All","2014","[50,55[",2786582,2777908,2,-0.311277400054978
"CANSIM","All","All","2014","[55,60[",2566359,2559081,2,-0.283592435820554
"CANSIM","All","All","2014","[60,65[",2171609,2166308,2,-0.244104716825174
"CANSIM","All","All","2014","[65,70[",1822528,1819035,2,-0.191656863433648
"CANSIM","All","All","2014","[70,75[",1304022,1302087,2,-0.148387067089359
"CANSIM","All","All","2014","[75,80[",961547,960330,2,-0.12656687608614
"CANSIM","All","All","2014","[80,85[",730784,730078,2,-0.0966085738056662
"CANSIM","All","All","2014","[85,90[",457587,457264,2,-0.070587669667189
"CANSIM","All","All","2014","[90,95[",208837,208673,2,-0.0785301455201904
"CANSIM","All","All","2014","[95,100[",49296,49266,2,-0.060856864654333
"CANSIM","All","All","2014","[100,max[",7725,7718,2,-0.0906148867313916
"CANSIM","All","Male","2014","All",17581697,13503742,2,-23.194319638201
"CANSIM","All","Male","2014","[20,25[",1252785,1247949,1,-0.386019947556843
"CANSIM","All","Male","2014","[25,30[",1225550,1220691,1,-0.396475052017462
"CANSIM","All","Male","2014","[30,35[",1222168,1217445,1,-0.386444416806855
"CANSIM","All","Male","2014","[35,40[",1165475,1161407,1,-0.349042235998198
"CANSIM","All","Male","2014","[40,45[",1177103,1173025,1,-0.346443769151892
"CANSIM","All","Male","2014","[45,50[",1252324,1248173,1,-0.33146374260974
"CANSIM","All","Male","2014","[50,55[",1396037,1391584,1,-0.318974353831596
"CANSIM","All","Male","2014","[55,60[",1277271,1273401,1,-0.302989733580423
"CANSIM","All","Male","2014","[60,65[",1069392,1066551,1,-0.265664975986355
"CANSIM","All","Male","2014","[65,70[",888164,886250,1,-0.215500740854167
"CANSIM","All","Male","2014","[70,75[",621283,620236,1,-0.1685222354386
"CANSIM","All","Male","2014","[75,80[",440683,440048,1,-0.144094507843507
"CANSIM","All","Male","2014","[80,85[",313199,312869,1,-0.105364321086594
"CANSIM","All","Male","2014","[85,90[",170273,170122,1,-0.0886811179693786
"CANSIM","All","Male","2014","[90,95[",61862,61806,1,-0.0905240697035337
"CANSIM","All","Male","2014","[95,100[",10962,10951,1,-0.10034665207079
"CANSIM","All","Male","2014","[100,max[",1237,1234,1,-0.242522231204527
"CANSIM","All","Female","2014","All",17855738,13980735,2,-21.7017241180398
"CANSIM","All","Female","2014","[20,25[",1170249,1165807,1,-0.379577337814431
"CANSIM","All","Female","2014","[25,30[",1187946,1183166,1,-0.402375192138363
"CANSIM","All","Female","2014","[30,35[",1225669,1220903,1,-0.388848865395143
"CANSIM","All","Female","2014","[35,40[",1183797,1179592,1,-0.355212929243781
"CANSIM","All","Female","2014","[40,45[",1185309,1181311,1,-0.337296013107131
"CANSIM","All","Female","2014","[45,50[",1251287,1247260,1,-0.321828645226874
"CANSIM","All","Female","2014","[50,55[",1390545,1386324,1,-0.303550046924048
"CANSIM","All","Female","2014","[55,60[",1289088,1285680,1,-0.264372952040512
"CANSIM","All","Female","2014","[60,65[",1102217,1099757,1,-0.223186541307202
"CANSIM","All","Female","2014","[65,70[",934364,932785,1,-0.168991956025703
"CANSIM","All","Female","2014","[70,75[",682739,681851,1,-0.130064343768263
"CANSIM","All","Female","2014","[75,80[",520864,520282,1,-0.111737420900657
"CANSIM","All","Female","2014","[80,85[",417585,417209,1,-0.0900415484272663
"CANSIM","All","Female","2014","[85,90[",287314,287142,1,-0.0598648168902316
"CANSIM","All","Female","2014","[90,95[",146975,146867,1,-0.0734818846742643
"CANSIM","All","Female","2014","[95,100[",38334,38315,1,-0.0495643554025147
"CANSIM","All","Female","2014","[100,max[",6488,6484,1,-0.061652281134402
"CANSIM","Newfoundland","All","2014","All",528159,423893,2,-19.7414036303462
"CANSIM","Newfoundland","All","2014","[20,25[",30774,30774,1,0
"CANSIM","Newfoundland","All","2014","[25,30[",30212,30212,1,0
"CANSIM","Newfoundland","All","2014","[30,35[",31257,31257,1,0
"CANSIM","Newfoundland","All","2014","[35,40[",32729,32729,1,0
"CANSIM","Newfoundland","All","2014","[40,45[",36920,36920,1,0
"CANSIM","Newfoundland","All","2014","[45,50[",41088,41088,1,0
"CANSIM","Newfoundland","All","2014","[50,55[",43760,43760,1,0
"CANSIM","Newfoundland","All","2014","[55,60[",43198,43198,1,0
"CANSIM","Newfoundland","All","2014","[60,65[",41061,41061,1,0
"CANSIM","Newfoundland","All","2014","[65,70[",34559,34559,1,0
"CANSIM","Newfoundland","All","2014","[70,75[",22686,22686,1,0
"CANSIM","Newfoundland","All","2014","[75,80[",15866,15866,1,0
"CANSIM","Newfoundland","All","2014","[80,85[",10645,10645,1,0
"CANSIM","Newfoundland","All","2014","[85,90[",5944,5944,1,0
"CANSIM","Newfoundland","All","2014","[90,95[",2478,2478,1,0
"CANSIM","Newfoundland","All","2014","[95,100[",618,618,1,0
"CANSIM","Newfoundland","All","2014","[100,max[",98,98,1,0
"CANSIM","Newfoundland","Male","2014","All",261359,207655,1,-20.5479818946353
"CANSIM","Newfoundland","Male","2014","[20,25[",15843,15843,0,0
"CANSIM","Newfoundland","Male","2014","[25,30[",15232,15232,0,0
"CANSIM","Newfoundland","Male","2014","[30,35[",15293,15293,0,0
"CANSIM","Newfoundland","Male","2014","[35,40[",15947,15947,0,0
"CANSIM","Newfoundland","Male","2014","[40,45[",17969,17969,0,0
"CANSIM","Newfoundland","Male","2014","[45,50[",20234,20234,0,0
"CANSIM","Newfoundland","Male","2014","[50,55[",21853,21853,0,0
"CANSIM","Newfoundland","Male","2014","[55,60[",21439,21439,0,0
"CANSIM","Newfoundland","Male","2014","[60,65[",20530,20530,0,0
"CANSIM","Newfoundland","Male","2014","[65,70[",17036,17036,0,0
"CANSIM","Newfoundland","Male","2014","[70,75[",11178,11178,0,0
"CANSIM","Newfoundland","Male","2014","[75,80[",7410,7410,0,0
"CANSIM","Newfoundland","Male","2014","[80,85[",4628,4628,0,0
"CANSIM","Newfoundland","Male","2014","[85,90[",2182,2182,0,0
"CANSIM","Newfoundland","Male","2014","[90,95[",742,742,0,0
"CANSIM","Newfoundland","Male","2014","[95,100[",126,126,0,0
"CANSIM","Newfoundland","Male","2014","[100,max[",13,13,0,0
"CANSIM","Newfoundland","Female","2014","All",266800,216238,1,-18.9512743628186
"CANSIM","Newfoundland","Female","2014","[20,25[",14931,14931,0,0
"CANSIM","Newfoundland","Female","2014","[25,30[",14980,14980,0,0
"CANSIM","Newfoundland","Female","2014","[30,35[",15964,15964,0,0
"CANSIM","Newfoundland","Female","2014","[35,40[",16782,16782,0,0
"CANSIM","Newfoundland","Female","2014","[40,45[",18951,18951,0,0
"CANSIM","Newfoundland","Female","2014","[45,50[",20854,20854,0,0
"CANSIM","Newfoundland","Female","2014","[50,55[",21907,21907,0,0
"CANSIM","Newfoundland","Female","2014","[55,60[",21759,21759,0,0
"CANSIM","Newfoundland","Female","2014","[60,65[",20531,20531,0,0
"CANSIM","Newfoundland","Female","2014","[65,70[",17523,17523,0,0
"CANSIM","Newfoundland","Female","2014","[70,75[",11508,11508,0,0
"CANSIM","Newfoundland","Female","2014","[75,80[",8456,8456,0,0
"CANSIM","Newfoundland","Female","2014","[80,85[",6017,6017,0,0
"CANSIM","Newfoundland","Female","2014","[85,90[",3762,3762,0,0
"CANSIM","Newfoundland","Female","2014","[90,95[",1736,1736,0,0
"CANSIM","Newfoundland","Female","2014","[95,100[",492,492,0,0
"CANSIM","Newfoundland","Female","2014","[100,max[",85,85,0,0
"CANSIM","P.E.I.","All","2014","All",144283,112488,2,-22.0365531628813
"CANSIM","P.E.I.","All","2014","[20,25[",9171,9171,1,0
"CANSIM","P.E.I.","All","2014","[25,30[",8042,8042,1,0
"CANSIM","P.E.I.","All","2014","[30,35[",7939,7939,1,0
"CANSIM","P.E.I.","All","2014","[35,40[",8616,8616,1,0
"CANSIM","P.E.I.","All","2014","[40,45[",9288,9288,1,0
"CANSIM","P.E.I.","All","2014","[45,50[",10179,10179,1,0
"CANSIM","P.E.I.","All","2014","[50,55[",11814,11814,1,0
"CANSIM","P.E.I.","All","2014","[55,60[",11210,11210,1,0
"CANSIM","P.E.I.","All","2014","[60,65[",10242,10242,1,0
"CANSIM","P.E.I.","All","2014","[65,70[",9125,9125,1,0
"CANSIM","P.E.I.","All","2014","[70,75[",6108,6108,1,0
"CANSIM","P.E.I.","All","2014","[75,80[",4470,4470,1,0
"CANSIM","P.E.I.","All","2014","[80,85[",3227,3227,1,0
"CANSIM","P.E.I.","All","2014","[85,90[",1871,1871,1,0
"CANSIM","P.E.I.","All","2014","[90,95[",885,885,1,0
"CANSIM","P.E.I.","All","2014","[95,100[",259,259,1,0
"CANSIM","P.E.I.","All","2014","[100,max[",42,42,1,0
"CANSIM","P.E.I.","Male","2014","All",70226,54129,1,-22.9217099080113
"CANSIM","P.E.I.","Male","2014","[20,25[",4687,4687,0,0
"CANSIM","P.E.I.","Male","2014","[25,30[",4000,4000,0,0
"CANSIM","P.E.I.","Male","2014","[30,35[",3810,3810,0,0
"CANSIM","P.E.I.","Male","2014","[35,40[",4132,4132,0,0
"CANSIM","P.E.I.","Male","2014","[40,45[",4535,4535,0,0
"CANSIM","P.E.I.","Male","2014","[45,50[",5035,5035,0,0
"CANSIM","P.E.I.","Male","2014","[50,55[",5714,5714,0,0
"CANSIM","P.E.I.","Male","2014","[55,60[",5467,5467,0,0
"CANSIM","P.E.I.","Male","2014","[60,65[",4970,4970,0,0
"CANSIM","P.E.I.","Male","2014","[65,70[",4486,4486,0,0
"CANSIM","P.E.I.","Male","2014","[70,75[",2906,2906,0,0
"CANSIM","P.E.I.","Male","2014","[75,80[",2019,2019,0,0
"CANSIM","P.E.I.","Male","2014","[80,85[",1415,1415,0,0
"CANSIM","P.E.I.","Male","2014","[85,90[",659,659,0,0
"CANSIM","P.E.I.","Male","2014","[90,95[",240,240,0,0
"CANSIM","P.E.I.","Male","2014","[95,100[",53,53,0,0
"CANSIM","P.E.I.","Male","2014","[100,max[",1,1,0,0
"CANSIM","P.E.I.","Female","2014","All",74057,58359,1,-21.1971859513618
"CANSIM","P.E.I.","Female","2014","[20,25[",4484,4484,0,0
"CANSIM","P.E.I.","Female","2014","[25,30[",4042,4042,0,0
"CANSIM","P.E.I.","Female","2014","[30,35[",4129,4129,0,0
"CANSIM","P.E.I.","Female","2014","[35,40[",4484,4484,0,0
"CANSIM","P.E.I.","Female","2014","[40,45[",4753,4753,0,0
"CANSIM","P.E.I.","Female","2014","[45,50[",5144,5144,0,0
"CANSIM","P.E.I.","Female","2014","[50,55[",6100,6100,0,0
"CANSIM","P.E.I.","Female","2014","[55,60[",5743,5743,0,0
"CANSIM","P.E.I.","Female","2014","[60,65[",5272,5272,0,0
"CANSIM","P.E.I.","Female","2014","[65,70[",4639,4639,0,0
"CANSIM","P.E.I.","Female","2014","[70,75[",3202,3202,0,0
"CANSIM","P.E.I.","Female","2014","[75,80[",2451,2451,0,0
"CANSIM","P.E.I.","Female","2014","[80,85[",1812,1812,0,0
"CANSIM","P.E.I.","Female","2014","[85,90[",1212,1212,0,0
"CANSIM","P.E.I.","Female","2014","[90,95[",645,645,0,0
"CANSIM","P.E.I.","Female","2014","[95,100[",206,206,0,0
"CANSIM","P.E.I.","Female","2014","[100,max[",41,41,0,0
"CANSIM","Nova Scotia","All","2014","All",938545,751048,2,-19.9774118449302
"CANSIM","Nova Scotia","All","2014","[20,25[",61611,61611,1,0
"CANSIM","Nova Scotia","All","2014","[25,30[",56670,56670,1,0
"CANSIM","Nova Scotia","All","2014","[30,35[",54555,54555,1,0
"CANSIM","Nova Scotia","All","2014","[35,40[",55393,55393,1,0
"CANSIM","Nova Scotia","All","2014","[40,45[",61130,61130,1,0
"CANSIM","Nova Scotia","All","2014","[45,50[",67177,67177,1,0
"CANSIM","Nova Scotia","All","2014","[50,55[",79184,79184,1,0
"CANSIM","Nova Scotia","All","2014","[55,60[",75830,75830,1,0
"CANSIM","Nova Scotia","All","2014","[60,65[",67167,67167,1,0
"CANSIM","Nova Scotia","All","2014","[65,70[",59241,59241,1,0
"CANSIM","Nova Scotia","All","2014","[70,75[",41174,41174,1,0
"CANSIM","Nova Scotia","All","2014","[75,80[",29730,29730,1,0
"CANSIM","Nova Scotia","All","2014","[80,85[",20965,20965,1,0
"CANSIM","Nova Scotia","All","2014","[85,90[",12805,12805,1,0
"CANSIM","Nova Scotia","All","2014","[90,95[",6366,6366,1,0
"CANSIM","Nova Scotia","All","2014","[95,100[",1745,1745,1,0
"CANSIM","Nova Scotia","All","2014","[100,max[",305,305,1,0
"CANSIM","Nova Scotia","Male","2014","All",459203,362871,1,-20.9780859445605
"CANSIM","Nova Scotia","Male","2014","[20,25[",31709,31709,0,0
"CANSIM","Nova Scotia","Male","2014","[25,30[",28696,28696,0,0
"CANSIM","Nova Scotia","Male","2014","[30,35[",26660,26660,0,0
"CANSIM","Nova Scotia","Male","2014","[35,40[",26716,26716,0,0
"CANSIM","Nova Scotia","Male","2014","[40,45[",29645,29645,0,0
"CANSIM","Nova Scotia","Male","2014","[45,50[",32977,32977,0,0
"CANSIM","Nova Scotia","Male","2014","[50,55[",39025,39025,0,0
"CANSIM","Nova Scotia","Male","2014","[55,60[",37073,37073,0,0
"CANSIM","Nova Scotia","Male","2014","[60,65[",32791,32791,0,0
"CANSIM","Nova Scotia","Male","2014","[65,70[",28844,28844,0,0
"CANSIM","Nova Scotia","Male","2014","[70,75[",19552,19552,0,0
"CANSIM","Nova Scotia","Male","2014","[75,80[",13732,13732,0,0
"CANSIM","Nova Scotia","Male","2014","[80,85[",8654,8654,0,0
"CANSIM","Nova Scotia","Male","2014","[85,90[",4546,4546,0,0
"CANSIM","Nova Scotia","Male","2014","[90,95[",1829,1829,0,0
"CANSIM","Nova Scotia","Male","2014","[95,100[",383,383,0,0
"CANSIM","Nova Scotia","Male","2014","[100,max[",39,39,0,0
"CANSIM","Nova Scotia","Female","2014","All",479342,388177,1,-19.0187799107944
"CANSIM","Nova Scotia","Female","2014","[20,25[",29902,29902,0,0
"CANSIM","Nova Scotia","Female","2014","[25,30[",27974,27974,0,0
"CANSIM","Nova Scotia","Female","2014","[30,35[",27895,27895,0,0
"CANSIM","Nova Scotia","Female","2014","[35,40[",28677,28677,0,0
"CANSIM","Nova Scotia","Female","2014","[40,45[",31485,31485,0,0
"CANSIM","Nova Scotia","Female","2014","[45,50[",34200,34200,0,0
"CANSIM","Nova Scotia","Female","2014","[50,55[",40159,40159,0,0
"CANSIM","Nova Scotia","Female","2014","[55,60[",38757,38757,0,0
"CANSIM","Nova Scotia","Female","2014","[60,65[",34376,34376,0,0
"CANSIM","Nova Scotia","Female","2014","[65,70[",30397,30397,0,0
"CANSIM","Nova Scotia","Female","2014","[70,75[",21622,21622,0,0
"CANSIM","Nova Scotia","Female","2014","[75,80[",15998,15998,0,0
"CANSIM","Nova Scotia","Female","2014","[80,85[",12311,12311,0,0
"CANSIM","Nova Scotia","Female","2014","[85,90[",8259,8259,0,0
"CANSIM","Nova Scotia","Female","2014","[90,95[",4537,4537,0,0
"CANSIM","Nova Scotia","Female","2014","[95,100[",1362,1362,0,0
"CANSIM","Nova Scotia","Female","2014","[100,max[",266,266,0,0
"CANSIM","New Brunswick","All","2014","All",758976,606050,2,-20.1489902183995
"CANSIM","New Brunswick","All","2014","[20,25[",45697,45697,1,0
"CANSIM","New Brunswick","All","2014","[25,30[",42847,42847,1,0
"CANSIM","New Brunswick","All","2014","[30,35[",44585,44585,1,0
"CANSIM","New Brunswick","All","2014","[35,40[",46781,46781,1,0
"CANSIM","New Brunswick","All","2014","[40,45[",51101,51101,1,0
"CANSIM","New Brunswick","All","2014","[45,50[",55342,55342,1,0
"CANSIM","New Brunswick","All","2014","[50,55[",63312,63312,1,0
"CANSIM","New Brunswick","All","2014","[55,60[",61728,61728,1,0
"CANSIM","New Brunswick","All","2014","[60,65[",55768,55768,1,0
"CANSIM","New Brunswick","All","2014","[65,70[",47834,47834,1,0
"CANSIM","New Brunswick","All","2014","[70,75[",33138,33138,1,0
"CANSIM","New Brunswick","All","2014","[75,80[",23471,23471,1,0
"CANSIM","New Brunswick","All","2014","[80,85[",17039,17039,1,0
"CANSIM","New Brunswick","All","2014","[85,90[",10599,10599,1,0
"CANSIM","New Brunswick","All","2014","[90,95[",5179,5179,1,0
"CANSIM","New Brunswick","All","2014","[95,100[",1394,1394,1,0
"CANSIM","New Brunswick","All","2014","[100,max[",235,235,1,0
"CANSIM","New Brunswick","Male","2014","All",375294,296851,1,-20.9017463641838
"CANSIM","New Brunswick","Male","2014","[20,25[",23708,23708,0,0
"CANSIM","New Brunswick","Male","2014","[25,30[",22017,22017,0,0
"CANSIM","New Brunswick","Male","2014","[30,35[",22307,22307,0,0
"CANSIM","New Brunswick","Male","2014","[35,40[",23137,23137,0,0
"CANSIM","New Brunswick","Male","2014","[40,45[",25426,25426,0,0
"CANSIM","New Brunswick","Male","2014","[45,50[",27504,27504,0,0
"CANSIM","New Brunswick","Male","2014","[50,55[",31455,31455,0,0
"CANSIM","New Brunswick","Male","2014","[55,60[",30562,30562,0,0
"CANSIM","New Brunswick","Male","2014","[60,65[",27479,27479,0,0
"CANSIM","New Brunswick","Male","2014","[65,70[",23699,23699,0,0
"CANSIM","New Brunswick","Male","2014","[70,75[",16029,16029,0,0
"CANSIM","New Brunswick","Male","2014","[75,80[",10832,10832,0,0
"CANSIM","New Brunswick","Male","2014","[80,85[",7126,7126,0,0
"CANSIM","New Brunswick","Male","2014","[85,90[",3730,3730,0,0
"CANSIM","New Brunswick","Male","2014","[90,95[",1489,1489,0,0
"CANSIM","New Brunswick","Male","2014","[95,100[",320,320,0,0
"CANSIM","New Brunswick","Male","2014","[100,max[",31,31,0,0
"CANSIM","New Brunswick","Female","2014","All",383682,309199,1,-19.412690717834
"CANSIM","New Brunswick","Female","2014","[20,25[",21989,21989,0,0
"CANSIM","New Brunswick","Female","2014","[25,30[",20830,20830,0,0
"CANSIM","New Brunswick","Female","2014","[30,35[",22278,22278,0,0
"CANSIM","New Brunswick","Female","2014","[35,40[",23644,23644,0,0
"CANSIM","New Brunswick","Female","2014","[40,45[",25675,25675,0,0
"CANSIM","New Brunswick","Female","2014","[45,50[",27838,27838,0,0
"CANSIM","New Brunswick","Female","2014","[50,55[",31857,31857,0,0
"CANSIM","New Brunswick","Female","2014","[55,60[",31166,31166,0,0
"CANSIM","New Brunswick","Female","2014","[60,65[",28289,28289,0,0
"CANSIM","New Brunswick","Female","2014","[65,70[",24135,24135,0,0
"CANSIM","New Brunswick","Female","2014","[70,75[",17109,17109,0,0
"CANSIM","New Brunswick","Female","2014","[75,80[",12639,12639,0,0
"CANSIM","New Brunswick","Female","2014","[80,85[",9913,9913,0,0
"CANSIM","New Brunswick","Female","2014","[85,90[",6869,6869,0,0
"CANSIM","New Brunswick","Female","2014","[90,95[",3690,3690,0,0
"CANSIM","New Brunswick","Female","2014","[95,100[",1074,1074,0,0
"CANSIM","New Brunswick","Female","2014","[100,max[",204,204,0,0
"CANSIM","Quebec","All","2014","All",8150183,6433542,2,-21.0626068150862
"CANSIM","Quebec","All","2014","[20,25[",534831,534831,1,0
"CANSIM","Quebec","All","2014","[25,30[",509859,509859,1,0
"CANSIM","Quebec","All","2014","[30,35[",559068,559068,1,0
"CANSIM","Quebec","All","2014","[35,40[",554149,554149,1,0
"CANSIM","Quebec","All","2014","[40,45[",515528,515528,1,0
"CANSIM","Quebec","All","2014","[45,50[",564404,564404,1,0
"CANSIM","Quebec","All","2014","[50,55[",648820,648820,1,0
"CANSIM","Quebec","All","2014","[55,60[",623856,623856,1,0
"CANSIM","Quebec","All","2014","[60,65[",533964,533964,1,0
